file_name,P_bins,P,cluster1,cluster2,is_R,is_EL,is_LHD,is_X,is_H1,is_H3,is_H5,is_NS,is_E,i_hm2/i_hm1,i_hm3/i_hm1,i_hm4/i_hm1,i_hm5/i_hm1,i_thd,P_F,Label,Is_test
903,1,32.625865862720005,1,0,0,1,0,0,0,0,0,0,0,0.033397650867504215,0.9089547891480684,0.02992094997592378,0.6962381434563555,1.2826165627454724,0.5615550305459669,Laptop,0
904,1,30.22605996693,1,0,0,1,0,0,0,0,0,0,0,0.004463336393475677,0.9194362144174106,0.00897359994043042,0.7082994519336087,1.3018213814433284,0.5558400511733199,Laptop,0
905,1,29.84475100988,1,0,0,1,0,0,0,0,0,0,0,0.02071769586245693,0.9203979561404784,0.01688872136523,0.7112934583840224,1.3069447430011172,0.5530679615095732,Laptop,0
906,0,18.089221327332,1,0,0,1,0,0,0,0,0,0,0,0.0019267044602913387,0.8432163311146887,0.002084252610753375,0.5186398784491131,1.1496877346675531,0.5425460235745868,Compact Fluorescent Lamp,0
907,0,18.248725596215998,1,0,0,1,0,0,0,0,0,0,0,0.002651750710453849,0.8298237409054838,0.0018417886397360168,0.4983252492155065,1.1196529625525975,0.545062676760823,Compact Fluorescent Lamp,0
908,0,18.393095005828,1,0,0,1,0,0,0,0,0,0,0,0.002788669531089392,0.8240115061088057,0.002724024296769398,0.4879982383639731,1.1059727542606408,0.5467490589714609,Compact Fluorescent Lamp,0
909,1,19.234430558459998,1,0,0,1,0,0,0,0,0,0,0,0.0012771619593335984,0.8229681623546994,0.0022994773841137203,0.4859298286415085,1.1089827434743216,0.5541919267455246,Compact Fluorescent Lamp,0
910,1,19.199790623264,1,0,0,1,0,0,0,0,0,0,0,0.0025179377693000608,0.8168579344291821,0.0010611684436950346,0.4758329136158037,1.0961412444326921,0.5517269435000961,Compact Fluorescent Lamp,0
911,1,19.34560033543,1,0,0,1,0,0,0,0,0,0,0,0.004635360111587306,0.8136643534784413,0.0030888686249957932,0.4718116510562874,1.0909223424085779,0.5506682220891221,Compact Fluorescent Lamp,0
912,3,251.77022691316003,0,1,1,0,0,0,1,0,0,0,0,0.017549068132632628,0.07839465468521599,0.005151617476528915,0.02317643129981565,0.08582377865951023,0.9676605474363484,Fridge,0
913,4,1512.9413864248002,0,1,1,0,0,0,1,0,0,0,0,0.0004036290702462246,0.03007250755477081,0.0003757336995964076,0.016498001467526845,0.03702827787513202,0.9973836201585796,Hairdryer,0
914,4,1508.44703124549,0,1,1,0,0,0,1,0,0,0,0,0.00040144556223870736,0.03017399841670392,0.00025049181128377414,0.016627295488621584,0.0371887005725399,0.9974418293490296,Hairdryer,0
915,4,1513.2977816824719,0,1,1,0,0,0,1,0,0,0,0,0.000327100795020123,0.030085003696185292,0.00029010174707229635,0.016968530122313575,0.037320254691277886,0.9974375232233358,Hairdryer,0
916,4,1502.493391070368,0,1,1,0,0,0,1,0,0,0,0,0.0003930326156704975,0.029932337245544886,0.00026483581292330945,0.017614175994422346,0.037613240141312135,0.9974328455592556,Hairdryer,0
917,4,1500.7802609200396,0,1,1,0,0,0,1,0,0,0,0,0.00027401977076900447,0.02997650676277345,0.00021930535971969093,0.017423582604630224,0.03750211238375025,0.9974290047399491,Hairdryer,0
918,1,34.196609858596,2,3,0,0,1,0,0,0,1,0,0,0.04484177375188251,0.3106698800420186,0.01586650345260341,0.08344962888346542,0.3309496765352863,0.8354457343796736,Laptop,0
919,1,30.269823584416,0,3,1,0,0,0,0,0,1,0,0,0.025732857120651,0.3238000553164999,0.01278097040877076,0.09677902017712252,0.34620635580283604,0.8474548894118161,Laptop,0
920,1,27.345777249193997,0,3,1,0,0,0,0,0,1,0,0,0.02682009776925589,0.3328342095355597,0.012871317057953285,0.11324288544356635,0.3592808993140629,0.844742970321843,Laptop,0
921,1,40.493505864485996,0,3,1,0,0,0,0,0,1,0,0,0.011577319490516744,0.31177714092966324,0.009625343912524276,0.07549083891692468,0.3283019158815743,0.8661393348463081,Laptop,0
922,1,34.553632609383996,2,3,0,0,1,0,0,0,1,0,0,0.004689923639882616,0.30342509730157696,0.008426782414601701,0.08277748884136038,0.32063859324519545,0.8309184283680032,Laptop,0
923,4,1023.85965772907,0,2,1,0,0,0,0,1,0,0,0,0.0005331125484396193,0.21130104388411936,0.0002478883514385912,0.03753605219385839,0.21693255455498714,0.9749252484663579,Vacuum,0
924,4,1032.93532381374,0,2,1,0,0,0,0,1,0,0,0,0.0003584348250277824,0.21134182785105934,0.0005075690299567849,0.039390901189857344,0.2171411879217896,0.9749339906616524,Vacuum,0
925,4,1024.6218707177882,0,2,1,0,0,0,0,1,0,0,0,0.0005115904391774795,0.20996790873102766,0.000540235328717147,0.03909306799247485,0.21572218445017424,0.9754377831001112,Vacuum,0
926,4,1026.745009527978,0,2,1,0,0,0,0,1,0,0,0,0.00031097882027527436,0.21017028826615836,0.0004684100820382913,0.040138550252490766,0.2160855294010897,0.9755890755852804,Vacuum,0
927,4,1021.65428761216,0,2,1,0,0,0,0,1,0,0,0,0.0008683454620814504,0.21039554178735603,0.0006022085807558818,0.03977107601024227,0.21624108675830472,0.9755743872843086,Vacuum,0
928,0,3.2468929786940004,1,0,0,1,0,0,0,0,0,0,0,0.015072659063561969,1.0131868439430896,0.025221687742254587,0.647588814148598,1.4407901452037288,0.4120784769050836,Compact Fluorescent Lamp,0
929,0,3.2903304864400007,1,0,0,1,0,0,0,0,0,0,0,0.014375147210847785,0.995563766860564,0.01566646664413853,0.6365182908482522,1.419630342276566,0.41905505725974657,Compact Fluorescent Lamp,0
930,0,3.4466622203099995,1,0,0,1,0,0,0,0,0,0,0,0.01647212656606386,0.9970443814781264,0.016845155251964176,0.6476063321163034,1.4140427114238536,0.4298477298946432,Compact Fluorescent Lamp,0
931,0,3.3071946585600003,1,0,0,1,0,0,0,0,0,0,0,0.006400947724657435,0.994667747732472,0.013676047338548443,0.6352794023746744,1.4306778690524864,0.4112809750085724,Compact Fluorescent Lamp,0
932,0,3.25492437168,1,0,0,1,0,0,0,0,0,0,0,0.01786014043308092,1.0029130479843795,0.017814869419412082,0.6387912303051045,1.4237636712164066,0.40644565397204746,Compact Fluorescent Lamp,0
933,3,130.979069873204,0,4,1,0,0,0,0,0,0,1,0,0.45078001255715205,0.03423272689286542,0.10099784711084406,0.03127382750548042,0.4658434366399367,0.897178301365951,Hairdryer,0
934,2,129.99447331278,0,4,1,0,0,0,0,0,0,1,0,0.4526521310035922,0.03503724035525736,0.0995213223095628,0.03050943566382776,0.4672701235155575,0.8972760837536923,Hairdryer,0
935,2,129.867623424342,0,4,1,0,0,0,0,0,0,1,0,0.4512992488148492,0.03598451396168933,0.1022564312010349,0.032462496419907866,0.4668009214861863,0.8974145028608536,Hairdryer,0
936,3,131.19637598191994,0,4,1,0,0,0,0,0,0,1,0,0.4507335608386086,0.0349769117459082,0.10224554886522323,0.031904570062103274,0.4661189796773853,0.8975931751277766,Hairdryer,0
937,1,24.807895407320004,1,0,0,1,0,0,0,0,0,0,0,0.0425715550417301,0.8688002389799154,0.05343389204746697,0.6042750701934018,1.2693059584632014,0.5499666723742962,Laptop,0
938,0,13.777626693000002,1,0,0,1,0,0,0,0,0,0,0,0.1155735504161764,0.970734923179036,0.10360683674374084,0.7520245854871846,1.412888637947184,0.5111331854277957,Laptop,0
939,0,14.45174607538,1,0,0,1,0,0,0,0,0,0,0,0.1284861059023685,0.9571243355263556,0.12073801642301205,0.7339318023460716,1.3850699505803252,0.5187083014721323,Laptop,0
940,0,14.515713991479998,1,0,0,1,0,0,0,0,0,0,0,0.03846338973948083,0.9696065126674032,0.06282135761724128,0.7542363949333625,1.3832728370800105,0.5225662326519157,Laptop,0
941,1,18.95267176364,1,0,0,1,0,0,0,0,0,0,0,0.037291573164511635,0.9135178912337496,0.056653125343824474,0.6655544756042975,1.2887495771459063,0.5453163345893949,Laptop,0
942,3,192.49867226208,0,1,1,0,0,0,1,0,0,0,0,0.0007433798206449004,0.035401423631182864,0.0011844949826198506,0.014181391966149747,0.03901331913635943,0.9889017006271392,Air Conditioner,0
943,3,189.18450720956002,0,1,1,0,0,0,1,0,0,0,0,0.0008068668269823481,0.03511179277383117,0.0013416785462439837,0.013880898286353924,0.0387007681124117,0.9906630072419104,Air Conditioner,0
944,3,188.0034442074,0,1,1,0,0,0,1,0,0,0,0,0.0007647864453982126,0.03469285009471984,0.0018562662449990606,0.015579192953950743,0.03896221120789223,0.9913593261804912,Air Conditioner,0
945,3,188.57939621683997,0,1,1,0,0,0,1,0,0,0,0,0.00046401578761283115,0.035851928149310625,0.0004178829931157436,0.01475237845694067,0.03962636216017304,0.9913564729580112,Air Conditioner,0
946,3,188.91964481903003,0,1,1,0,0,0,1,0,0,0,0,0.0007453673561782474,0.03516813943527948,0.0001703761304546527,0.015228361534146657,0.039297052971406315,0.9911364425668641,Air Conditioner,0
947,0,4.63480521544,1,0,0,1,0,0,0,0,0,0,0,0.004366095160018166,0.906710640424802,0.009753526418793537,0.5325812406456049,1.25789944463489,0.4232451465858843,Compact Fluorescent Lamp,0
948,0,4.112375020194,3,5,0,0,0,1,0,0,0,0,1,0.002711688807290959,0.9083029582368984,0.004541542661147586,0.5372004597291762,1.271185829834095,0.3896755439442748,Compact Fluorescent Lamp,0
949,0,4.6370015616260005,1,0,0,1,0,0,0,0,0,0,0,0.002610764731106112,0.9119490394039096,0.01053983786915548,0.5358172265772604,1.2657875732634198,0.42514090663218185,Compact Fluorescent Lamp,0
950,0,4.378944298182,1,0,0,1,0,0,0,0,0,0,0,0.008017657256380827,0.9220135793463358,0.012209721697824095,0.5461850635490358,1.2848923060691668,0.4070934467345192,Compact Fluorescent Lamp,0
951,0,4.049400908380001,3,5,0,0,0,1,0,0,0,0,1,0.013095346507012476,0.9159785943265794,0.011207031018949905,0.541219539510312,1.2815247464995208,0.3854306102224391,Compact Fluorescent Lamp,0
952,3,418.01493659384005,0,1,1,0,0,0,1,0,0,0,0,0.0008686120916022122,0.015610878503789347,0.0006377874942369299,0.013065081213854315,0.024081374822895803,0.9940358474373268,Hairdryer,0
953,3,418.192354728154,0,1,1,0,0,0,1,0,0,0,0,0.0005630297816926834,0.015551698255863698,0.0007242127353393656,0.012899454494680263,0.023844578957722996,0.9940853028476052,Hairdryer,0
954,3,417.75125800418,0,1,1,0,0,0,1,0,0,0,0,0.0003112363871410304,0.015512784500262437,0.00038486312074724986,0.013008292403495323,0.02392054074267392,0.994065738949718,Hairdryer,0
955,3,417.51929113394,0,1,1,0,0,0,1,0,0,0,0,0.0004296271548294212,0.015761618676969867,0.00022073405558914786,0.012792012614227315,0.02390983461162095,0.9940569121526464,Hairdryer,0
956,3,416.820375558924,0,1,1,0,0,0,1,0,0,0,0,0.0005149711119679936,0.015967633705639542,0.0004602562403941121,0.013040256746639566,0.02411809819663757,0.9940745302222358,Hairdryer,0
957,0,15.407391946217999,1,0,0,1,0,0,0,0,0,0,0,0.05326128892033982,1.031585266230818,0.053096398508410615,0.936756984695736,1.8558832631120925,0.4449414778694811,Laptop,0
958,0,15.508176301634,1,0,0,1,0,0,0,0,0,0,0,0.12376110160848487,1.0305025793210632,0.11378485868585575,0.940632768950453,1.8925097655142595,0.4446747417334549,Laptop,0
959,0,14.525139394207999,1,0,0,1,0,0,0,0,0,0,0,0.04858911369381663,1.0448206518127738,0.0479442723276444,0.9555059699509982,1.9209562206738244,0.4368947091520921,Laptop,0
960,0,15.011370507988,1,0,0,1,0,0,0,0,0,0,0,0.023997877463294327,1.0339916918491137,0.03484378389420574,0.9396920007032732,1.8604372748867184,0.44336504084566897,Laptop,0
961,0,13.722984780920001,1,0,0,1,0,0,0,0,0,0,0,0.12017185564023625,1.0573597790604636,0.11561069791300088,0.9703075846755782,1.9751273305025088,0.4293943949945244,Laptop,0
962,3,468.14273768492194,3,2,0,0,0,1,0,1,0,0,0,0.0005445346197241218,0.019382579524091996,0.0006950158004181251,0.017544727582492776,0.028225198972772363,0.5336171830519065,Washing Machine,0
963,3,385.25813546723396,0,2,1,0,0,0,0,1,0,0,0,0.047842810082965724,0.10719565170557542,0.01796986621727059,0.10966858178264227,0.17090688302928558,0.951140155152128,Air Conditioner,0
964,3,388.206513007004,0,2,1,0,0,0,0,1,0,0,0,0.04419235143195376,0.10571579804263333,0.009959491096384582,0.11156604692343312,0.1695876660082181,0.9527098004846382,Air Conditioner,0
965,3,383.83250558087997,0,2,1,0,0,0,0,1,0,0,0,0.046716453876585774,0.09968617452925344,0.004882260114201949,0.11368164813350888,0.1679690138867978,0.9517456779791016,Air Conditioner,0
966,3,390.04824151886805,0,2,1,0,0,0,0,1,0,0,0,0.04531685296568208,0.11029467357506376,0.010725848361847356,0.11234777594639167,0.17400833341158078,0.9523085151104476,Air Conditioner,0
967,3,391.81299164622396,0,2,1,0,0,0,0,1,0,0,0,0.04978656225974172,0.10617954933764248,0.004090165484822409,0.11183083442267874,0.1716058805427265,0.9551023855181217,Air Conditioner,0
968,2,129.94474502469998,0,2,1,0,0,0,0,1,0,0,0,0.012954562647520413,0.10071652185074703,0.005116057430024657,0.053482288972714766,0.12849097736504067,0.9363081020303048,Fridge,0
969,1,30.939719057268,1,0,0,1,0,0,0,0,0,0,0,0.02568118143579935,0.9554121233252778,0.027321827853584054,0.7849836272534437,1.5005090827041208,0.521049266664428,Laptop,0
970,1,38.95084899732,1,0,0,1,0,0,0,0,0,0,0,0.003004950448319218,0.931831238465096,0.008438956414916165,0.7449889699400367,1.4326295555066693,0.533622977990854,Laptop,0
971,1,39.944052482744006,1,0,0,1,0,0,0,0,0,0,0,0.006294789253685078,0.9299624985063736,0.004073724772356175,0.7441020887073907,1.4408444578846118,0.5320414046809294,Laptop,0
972,1,37.782947766348,1,0,0,1,0,0,0,0,0,0,0,0.00693155422163605,0.9364712946219952,0.004368863744756605,0.7535977442084216,1.4474099041882902,0.5323466862547542,Laptop,0
973,1,37.982906232002,1,0,0,1,0,0,0,0,0,0,0,0.012892681085271944,0.9378870047869364,0.013952067456666144,0.7583067092765297,1.4597200425364658,0.5285912853516259,Laptop,0
974,4,992.6281781682001,0,3,1,0,0,0,0,0,1,0,0,0.05690920565699266,0.40041722891318776,0.01697994301899759,0.1637054420406761,0.4407849693237572,0.8725846024409257,Microwave,0
975,4,985.829562376872,0,3,1,0,0,0,0,0,1,0,0,0.06367046108213592,0.3960376543272624,0.0194832433030836,0.16223585135233967,0.4372316350190161,0.8734086730209202,Microwave,0
976,4,983.267265261982,0,3,1,0,0,0,0,0,1,0,0,0.06407551109393853,0.3956788260844905,0.019507157819917516,0.16274231709013046,0.4372345758779359,0.8734135446389139,Microwave,0
977,4,983.3658776849401,0,3,1,0,0,0,0,0,1,0,0,0.05678024130509456,0.39819782253788666,0.01805617369665076,0.16182078528377106,0.4382184673504689,0.8779256043164514,Microwave,0
978,4,977.1718105094001,0,3,1,0,0,0,0,0,1,0,0,0.05640424192543642,0.3985829490200977,0.016707898466452334,0.16021823513399375,0.4379504522192337,0.8792437284520396,Microwave,0
979,2,45.44091535112401,1,0,0,1,0,0,0,0,0,0,0,0.0106971668073989,0.9186854768443182,0.009032906074369572,0.7189989209490721,1.4105182170830182,0.5377913332057216,Laptop,0
980,2,45.61850379422,1,0,0,1,0,0,0,0,0,0,0,0.006959847909272563,0.9163883089169332,0.0073718359669778565,0.7120515086823269,1.3955169161228131,0.5417125430840993,Laptop,0
981,2,45.470567376009996,1,0,0,1,0,0,0,0,0,0,0,0.008920123345302716,0.9200073367908164,0.008772742555823852,0.7211276048533467,1.410618503293933,0.5373330669876623,Laptop,0
982,2,45.758142970016,1,0,0,1,0,0,0,0,0,0,0,0.011677059649585672,0.918082179925544,0.017161412548663615,0.7170206054728455,1.4038155165101218,0.5393816787270694,Laptop,0
983,2,45.934364014888,1,0,0,1,0,0,0,0,0,0,0,0.0037117867305815405,0.9204680018621404,0.006363120164462058,0.7223981785653292,1.4170944317265557,0.5364387492387147,Laptop,0
984,1,34.763925169548,0,1,1,0,0,0,1,0,0,0,0,0.005864062809224956,0.013542734646103323,0.002688594880256839,0.01306120629062163,0.02265605055104392,0.9803525903267216,Incandescent Light Bulb,0
985,1,34.859652717526004,0,1,1,0,0,0,1,0,0,0,0,0.005400592558093179,0.013917650141888343,0.0010552435160414463,0.013900026282791477,0.022903771100383444,0.9809138100494098,Incandescent Light Bulb,0
986,1,34.657993670232,0,1,1,0,0,0,1,0,0,0,0,0.0011862408633300946,0.011645517012866138,0.0028551596800815548,0.015619407015257637,0.023009706193832767,0.979762601629236,Incandescent Light Bulb,0
987,1,34.695889258616,0,1,1,0,0,0,1,0,0,0,0,0.005450966343827867,0.01272365797865078,0.0027417095952448115,0.01484460851305024,0.023335727760297742,0.9800878748589146,Incandescent Light Bulb,0
988,1,34.711645598124,0,1,1,0,0,0,1,0,0,0,0,0.004634773797624786,0.012095083850068395,0.0020187023523592445,0.015450228389563687,0.02313546772904449,0.9800483292745714,Incandescent Light Bulb,0
989,2,54.93635784773201,0,1,1,0,0,0,1,0,0,0,0,0.0018763741223066987,0.014186907196521287,0.002582546544064889,0.020466742866575467,0.02722961250814491,0.9644001186540856,Fan,0
990,2,54.87154756108,0,1,1,0,0,0,1,0,0,0,0,0.0017711123349171175,0.013802514108348452,0.0008535399667793102,0.02056899069572536,0.02689043846760488,0.9641118529351754,Fan,0
991,2,54.501462459863994,0,1,1,0,0,0,1,0,0,0,0,0.00036294982574371337,0.013933847088785664,0.0006068967167903369,0.01956993138329067,0.02605057205555657,0.9635628004957676,Fan,0
992,2,54.40591079338,0,1,1,0,0,0,1,0,0,0,0,0.0017690913487477648,0.014092126523732559,0.0010554729627913248,0.020207833875595133,0.026585405693450227,0.9629749212273091,Fan,0
993,2,54.31079346311999,0,1,1,0,0,0,1,0,0,0,0,0.0018768406700686226,0.014087926434820153,0.0008796659013185922,0.02015610432880477,0.02677948426557588,0.9624652851386558,Fan,0
994,2,98.35729339978,0,2,1,0,0,0,0,1,0,0,0,0.03374832337916475,0.04819727047582748,0.02422795709818389,0.09565517289465827,0.13008436791274994,0.9807849329961256,Fridge,0
995,3,380.44857838606003,0,1,1,0,0,0,1,0,0,0,0,0.0008730893144820019,0.020417057964079697,0.0002689455033931291,0.015251123407538944,0.027179224609939,0.994691882583984,Hairdryer,0
996,3,380.9835505672,0,1,1,0,0,0,1,0,0,0,0,0.0006870417473643703,0.02019076283454918,0.00026632604493655794,0.014944769642767334,0.02683179344054013,0.9946939308930814,Hairdryer,0
997,3,380.67372173193803,0,1,1,0,0,0,1,0,0,0,0,0.0005977682785899812,0.02032526883964012,0.00016891452024095333,0.015346176276262575,0.0271814791880304,0.9946888465305629,Hairdryer,0
998,3,381.05271682686003,0,1,1,0,0,0,1,0,0,0,0,0.0005624061829836723,0.02020527305626915,0.00012048652286854911,0.014899087764738726,0.026939481335255616,0.9946856903574994,Hairdryer,0
999,3,380.72062235919196,0,1,1,0,0,0,1,0,0,0,0,0.0003001411234448693,0.02039176667626929,0.0003504609082982748,0.014719032103803681,0.026967667275068892,0.9947001912070834,Hairdryer,0
1000,1,35.373212146040004,1,0,0,1,0,0,0,0,0,0,0,0.04712604313264983,0.933941809782989,0.04311932502919594,0.7570240333968785,1.5494048351715368,0.4929980208004819,Laptop,0
1001,1,34.50104645524001,1,0,0,1,0,0,0,0,0,0,0,0.012088895339709764,0.9367265493975154,0.015597652143992254,0.7605244286855695,1.476530983974263,0.5098877754248918,Laptop,0
1002,1,36.949898200704006,1,0,0,1,0,0,0,0,0,0,0,0.008281337741377657,0.9238850224356768,0.01585300303551465,0.7371356630427369,1.484670778038216,0.5072133248491443,Laptop,0
1003,1,40.07727860684,1,0,0,1,0,0,0,0,0,0,0,0.04042188806436978,0.9186544530182568,0.0421671981464411,0.7305416359127183,1.5126880310633897,0.4936131045510653,Laptop,0
1004,1,41.105356396688,1,0,0,1,0,0,0,0,0,0,0,0.037383792126063985,0.9050232541949887,0.03509927257752732,0.6955388726954529,1.3471044977606694,0.5279447856765724,Laptop,0
1005,4,946.8856733945239,0,2,1,0,0,0,0,1,0,0,0,0.0004776823928488882,0.12952601811494566,6.334533688480166e-05,0.007424593250086132,0.13045549524390154,0.9903250247299994,Vacuum,0
1006,4,946.172514961552,0,2,1,0,0,0,0,1,0,0,0,0.0008349891299467519,0.12917774321250866,0.00023503026444762705,0.008006754532740816,0.13009252985123604,0.9904533757585012,Vacuum,0
1007,4,951.091427239416,0,2,1,0,0,0,0,1,0,0,0,0.0008386530829774121,0.12960115758941113,0.00045550280243362404,0.008033810894021247,0.1305332609338866,0.9905154589290024,Vacuum,0
1008,4,954.885293699064,0,2,1,0,0,0,0,1,0,0,0,0.0012094135210869198,0.12952456896603998,0.00026322666614209085,0.008286813880896032,0.13041027834328164,0.9904527206520284,Vacuum,0
1009,4,958.413344614556,0,2,1,0,0,0,0,1,0,0,0,0.0007307427940599974,0.13063825387133715,0.00047312273016474255,0.007984250097054032,0.13150307763605845,0.9903337409957338,Vacuum,0
1010,0,6.02410213092,1,0,0,1,0,0,0,0,0,0,0,0.00473633027231785,0.7472386016540014,0.0027974692831238585,0.3814750936454466,1.0154630048100337,0.4928382744365858,Compact Fluorescent Lamp,0
1011,0,6.515718624471999,1,0,0,1,0,0,0,0,0,0,0,0.0045495441720471,0.7433195220829861,0.002194041008856955,0.37951459666596016,1.0012179038688445,0.516787596716459,Compact Fluorescent Lamp,0
1012,0,6.342215406564001,1,0,0,1,0,0,0,0,0,0,0,0.007864914597409251,0.7499021024867358,0.0039954503213838685,0.3848930306554389,1.0138605378788792,0.5087997014405536,Compact Fluorescent Lamp,0
1013,0,5.973895070499999,1,0,0,1,0,0,0,0,0,0,0,0.00946476015733086,0.7506655569354788,0.0010319541882540283,0.3896094825288201,1.0239504435389224,0.4913982560611221,Compact Fluorescent Lamp,0
1014,0,5.751173595504,3,5,0,0,0,1,0,0,0,0,1,0.007546935540088578,0.7543450651942677,0.007270365659149971,0.3900633234981925,1.0265261223235873,0.4815801239069613,Compact Fluorescent Lamp,0
1015,3,224.593094166906,0,1,1,0,0,0,1,0,0,0,0,0.012002475752089395,0.07020522323990566,0.0024299846528284628,0.038352153944716215,0.0963651048253316,0.9847646793612947,Fridge,0
1016,3,350.72514108009005,0,1,1,0,0,0,1,0,0,0,0,0.0008415087439177552,0.027225293311063933,0.0003026332846024965,0.021557878756274355,0.03823400652395309,0.9939518702994272,Hairdryer,0
1017,3,349.9079900452041,0,1,1,0,0,0,1,0,0,0,0,0.0011661328522256124,0.02788934730090302,0.00018809428496515914,0.02208545225075197,0.039231957551351185,0.9939514503478726,Hairdryer,0
1018,3,349.119230240308,0,1,1,0,0,0,1,0,0,0,0,0.0007954696020050615,0.02869883844893268,0.00044178473666651113,0.022436065123345502,0.03982851692108976,0.9939446981097476,Hairdryer,0
1019,3,349.054726918636,0,1,1,0,0,0,1,0,0,0,0,0.0008630872299718633,0.02814518763024947,0.00023117482978261982,0.021561264043742204,0.038964660442037766,0.9939286621860448,Hairdryer,0
1020,3,353.79573067093,0,1,1,0,0,0,1,0,0,0,0,0.00032116288202054856,0.0290646017794604,0.0004370203219949153,0.02226615016060014,0.04023928357156245,0.993946707011845,Hairdryer,0
1021,2,58.349865269561995,0,2,1,0,0,0,0,1,0,0,0,0.002066608339624272,0.0904311791084038,0.0005600650507607742,0.08055297190523851,0.12886837868315446,0.9613715074746508,Laptop,0
1022,2,57.927770062982,0,2,1,0,0,0,0,1,0,0,0,0.002395560202165023,0.09089666798410573,0.0012400532985909767,0.08006768612145472,0.1292989621866945,0.9609420876774191,Laptop,0
1023,2,58.37386658455999,0,2,1,0,0,0,0,1,0,0,0,0.002604468703010689,0.09130991033898002,0.001209260272326268,0.07843614582032553,0.1284545575590012,0.9611398820339352,Laptop,0
1024,2,58.20503787423,0,2,1,0,0,0,0,1,0,0,0,0.0021263765557932145,0.09167576102648224,0.0007394480614543981,0.07895378183093793,0.1291660640332319,0.9611758146897512,Laptop,0
1025,2,57.139224850446006,0,2,1,0,0,0,0,1,0,0,0,0.003714414256072013,0.09208829701710723,0.0009772266730743713,0.07965560147370226,0.12986178102425713,0.9609083641266336,Laptop,0
1026,3,441.00479872252,3,2,0,0,0,1,0,1,0,0,0,0.005500734553811736,0.049078022045700484,0.0012048412730423419,0.015902403459585775,0.052973389610919006,0.5675346041709527,Washing Machine,0
1027,1,27.92239046820001,0,1,1,0,0,0,1,0,0,0,0,0.002900209831993912,0.027405490737271342,0.0013429488289962116,0.021570047566025125,0.041867966267834365,0.985653067723181,Incandescent Light Bulb,0
1028,1,27.9696839988,0,1,1,0,0,0,1,0,0,0,0,0.003744650883112288,0.02812602652507353,0.001428916677404822,0.020418041194047387,0.04165531687651099,0.9858465152950552,Incandescent Light Bulb,0
1029,1,27.9898277728,0,1,1,0,0,0,1,0,0,0,0,0.0019788763423182424,0.02784414580281036,0.0009755341121590426,0.02031627348647034,0.04112288868129841,0.9860640932978436,Incandescent Light Bulb,0
1030,1,27.975093423599997,0,1,1,0,0,0,1,0,0,0,0,0.0024260953607924234,0.02750419982213737,0.0012727574458966347,0.020638154898186226,0.041261947650774636,0.9858497534802748,Incandescent Light Bulb,0
1031,1,27.931722409199985,0,1,1,0,0,0,1,0,0,0,0,0.0016876901834867804,0.02740068007866828,0.0004705632240248007,0.02171628830107344,0.0417324238924355,0.9856482160488672,Incandescent Light Bulb,0
1032,0,6.055703895600001,1,0,0,1,0,0,0,0,0,0,0,0.005601937777827602,0.7490552205113802,0.005710243785776522,0.38317438655089103,0.9409678965348311,0.5890605530598163,Compact Fluorescent Lamp,0
1033,0,6.1687718622,1,0,0,1,0,0,0,0,0,0,0,0.0071113778810819595,0.73801195356227,0.0062255384944438575,0.3749247953119301,0.926478685148466,0.5945700980525962,Compact Fluorescent Lamp,0
1034,0,6.0397349484000005,1,0,0,1,0,0,0,0,0,0,0,0.005424607496974313,0.7426506693856202,0.004513674229838796,0.3723041805858685,0.9304694344163752,0.5872659360250648,Compact Fluorescent Lamp,0
1035,0,6.177131274600001,1,0,0,1,0,0,0,0,0,0,0,0.003964129488004371,0.7407750101315712,0.003301144396276576,0.37225178932285147,0.9241068315693156,0.5930762000897101,Compact Fluorescent Lamp,0
1036,0,6.1187899094,1,0,0,1,0,0,0,0,0,0,0,0.002316785559924049,0.7405489174201313,0.004377155095460368,0.36874884724275,0.9230801955108706,0.5881893097523385,Compact Fluorescent Lamp,0
1037,2,58.9017956124,0,2,1,0,0,0,0,1,0,0,0,0.026149709917276342,0.09479093282455237,0.008942866055380463,0.09206237665849976,0.1822694231356192,0.9743024937526844,Fridge,0
1038,2,60.664043510199996,0,2,1,0,0,0,0,1,0,0,0,0.02604659362147337,0.0923110255044902,0.004649431249557888,0.09153745795435632,0.17889436279985985,0.9765309972347088,Fridge,0
1039,2,61.8634977658,0,2,1,0,0,0,0,1,0,0,0,0.02691636053430261,0.09651971732554564,0.005063639409546785,0.09092583974293833,0.17869077688941018,0.9772699221984488,Fridge,0
1040,2,60.6485383456,0,2,1,0,0,0,0,1,0,0,0,0.0254504966995656,0.09500637047928387,0.0011747047044271064,0.09207768222334577,0.18021500334060908,0.9751204885343236,Fridge,0
1041,2,66.826880569,0,2,1,0,0,0,0,1,0,0,0,0.02709718205943507,0.0919345899678016,0.007238568027464337,0.09179078008332503,0.1698442432153345,0.9788767046170256,Fridge,0
1042,3,565.5106937090001,0,3,1,0,0,0,0,0,1,0,0,0.10035989741270053,0.3616461973429763,0.02472013429402017,0.1379181845247341,0.4063213155870767,0.9061260108458462,Microwave,0
1043,3,561.2046121864,0,3,1,0,0,0,0,0,1,0,0,0.09781267911752717,0.36085738104609794,0.02510686727413105,0.13580782164844152,0.40421256185141297,0.9076966923576952,Microwave,0
